sub,harm1,harm2,harm3,fairness1,fairness2,fairness3,Ingroup1,Ingroup2,Ingroup3,Authority1,Authority2,Authority3,Purity1,Purity2,Purity3,sise,E,A_R,C,N_R,O,E_R,A,C_R,N,O_R,mood,subjwell,cogref.1,cogref.2,cogref.3,politics,Country,Weird,Execution
1753,4,5,5,4,4,4,5,4,4,4,5,3,5,4,4,4,7,5,7,4,7,2,6,4,5,1,2,7,1,0,0,4,New Zealand,1,illegal
4379,5,4,4,4,5,5,5,6,4,3,4,4,5,4,3,3,6,4,6,6,4,4,6,5,2,1,3,7,1,0,0,4,USA,1,legal
6593,5,5,5,4,5,4,4,3,4,4,4,4,4,4,5,3,5,5,4,5,5,3,4,5,3,4,4,9,1,0,0,2,USA,1,legal
6670,6,3,6,4,4,5,5,6,6,5,5,5,4,4,3,1,1,5,3,5,6,7,6,5,6,2,2,8,1,0,0,4,India,0,legal
2057,4,3,6,4,6,4,4,5,6,2,4,5,1,2,5,4,6,3,5,6,5,1,5,6,4,3,3,1,1,0,0,1,UK,1,illegal
6522,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,6,4,5,7,4,7,7,7,3,7,1,0,0,1,USA,1,legal
2507,1,4,2,3,4,1,5,3,6,3,3,4,3,5,3,5,6,6,5,3,5,5,5,4,6,5,4,8,0,0,0,4,Hungary,1,illegal
339,5,4,5,3,2,4,4,2,3,1,2,3,2,2,4,3,6,3,6,3,7,2,5,6,3,5,3,10,0,0,0,2,Canada,1,illegal
6327,5,3,5,4,5,6,5,4,3,4,5,6,4,4,4,5,7,5,7,1,7,1,7,1,7,6,4,7,0,0,0,4,USA,1,legal
6512,5,6,6,6,6,5,6,5,5,4,4,3,5,3,4,4,6,3,6,6,7,2,5,4,4,3,3,8,0,0,0,3,USA,1,legal
1226,6,5,6,5,5,5,6,4,6,4,6,4,4,2,4,4,6,1,6,7,4,1,7,1,6,2,3,4,0,0,0,2,Canada,1,illegal
2513,3,4,5,4,4,4,4,5,3,4,5,3,NA,5,4,5,5,3,5,2,5,2,4,5,5,2,3,7,0,0,0,4,New Zealand,1,illegal
3016,5,5,5,3,5,4,3,2,4,5,5,3,3,6,4,4,2,5,2,7,3,6,5,6,4,5,3,8,0,0,0,5,USA,1,legal
3361,5,5,5,5,5,5,3,4,5,1,4,2,4,2,3,4,7,4,6,2,6,1,6,5,2,1,3,5,0,0,0,6,USA,1,legal
3393,5,5,5,5,6,6,4,5,6,2,5,5,5,5,4,4,5,2,6,3,5,3,5,5,5,6,3,3,0,0,0,5,USA,1,legal
4151,5,4,5,5,6,6,4,4,6,2,4,3,3,4,4,2,5,5,5,4,6,6,5,7,5,4,4,7,0,0,0,2,USA,1,legal
5324,5,5,5,4,5,4,4,5,4,4,4,4,5,5,5,4,6,3,5,5,6,5,6,5,3,5,4,9,0,0,0,4,USA,1,legal
6075,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,4,5,5,4,5,4,5,3,3,9,0,0,0,2,USA,1,legal
4794,6,5,5,2,4,4,2,4,5,2,3,3,5,6,4,3,7,6,6,6,7,2,6,5,3,2,3,9,0,0,0,4,Canada,1,illegal
4422,3,5,5,4,4,6,5,1,6,1,1,4,4,5,5,5,7,2,7,2,5,1,6,1,5,1,3,8,0,0,0,4,UK,1,illegal
4709,5,4,4,4,5,5,4,4,4,4,4,4,4,4,4,3,1,3,5,3,5,7,7,3,6,3,4,7,0,0,0,1,USA,1,legal
5448,5,5,4,5,4,4,4,6,5,4,5,4,4,5,5,4,7,5,7,5,5,2,6,4,6,3,4,7,0,0,0,4,USA,1,legal
52,6,4,6,5,6,6,5,1,4,2,6,2,1,2,1,2,2,6,2,6,4,3,2,3,4,5,3,8,0,0,0,5,USA,1,legal
519,6,5,6,5,6,5,5,5,4,3,5,5,5,5,5,4,6,6,6,7,7,1,6,1,5,1,4,8,0,0,0,5,USA,1,legal
3525,6,6,5,6,6,6,6,1,6,1,6,6,5,6,6,5,7,4,7,3,7,5,7,3,7,2,3,5,0,0,0,4,USA,1,legal
7191,6,6,6,5,6,6,5,4,4,1,6,5,5,5,5,3,5,2,6,2,6,6,6,2,5,2,5,9,0,0,0,4,India,0,legal
3922,5,5,5,5,6,5,4,4,5,5,5,5,3,4,5,3,4,4,5,5,3,5,4,3,3,1,4,10,0,0,0,3,United Arab Emirates,0,legal
3533,5,5,5,5,5,2,5,5,NA,3,4,5,4,3,4,5,2,4,3,6,5,6,5,4,4,3,4,7,0,0,0,4,India,0,legal
921,6,5,5,6,6,6,5,4,6,4,5,6,5,5,6,5,4,5,5,2,4,4,6,2,6,3,4,5,0,0,0,6,USA,1,legal
925,3,1,3,3,4,5,2,3,3,5,4,5,4,6,4,5,6,5,5,4,5,4,4,4,5,4,4,10,0,0,0,3,USA,1,legal
7157,5,4,4,5,4,3,3,4,4,2,5,2,2,2,3,3,4,5,6,3,7,4,5,2,5,2,4,8,0,0,0,3,USA,1,legal
5199,5,6,6,4,6,4,4,6,5,3,5,3,3,5,5,3,6,3,5,2,5,2,6,2,4,3,2,1,0,0,0,1,USA,1,legal
3197,6,5,5,3,5,4,3,4,2,3,4,3,5,4,4,4,3,5,6,3,5,4,5,4,5,2,3,6,0,0,0,4,Canada,1,illegal
6843,5,4,5,4,5,3,3,4,3,4,5,5,4,5,4,5,7,1,7,1,7,1,7,1,7,1,4,7,0,0,0,2,USA,1,legal
258,5,5,5,4,5,5,5,4,4,4,4,4,4,4,4,4,4,2,5,3,4,6,5,4,5,3,3,7,0,0,0,5,Canada,1,illegal
4896,5,4,5,5,5,3,4,3,4,4,3,5,3,2,2,4,5,5,7,2,6,5,6,3,7,4,4,9,0,0,0,4,USA,1,legal
4952,5,5,5,5,5,5,4,4,4,4,4,5,3,4,5,4,6,5,6,5,6,5,6,3,6,3,4,7,0,0,0,3,USA,1,legal
175,6,4,5,2,6,3,4,3,4,1,2,2,5,5,4,5,7,6,7,3,6,2,2,1,6,2,4,8,0,0,0,3,USA,1,legal
4119,5,4,5,5,6,3,4,3,4,1,5,2,5,3,5,4,5,6,7,5,5,5,5,1,6,4,3,7,0,0,0,2,USA,1,legal
5412,5,5,1,6,5,1,1,6,3,1,5,5,4,6,3,4,7,7,7,7,7,7,7,7,7,7,3,2,0,0,0,1,USA,1,legal
3458,6,6,6,5,5,5,5,2,4,4,5,4,6,6,6,4,6,2,6,2,7,1,7,2,5,3,3,3,0,0,0,NA,Canada,1,illegal
488,2,5,4,2,2,2,5,6,5,3,4,4,3,5,4,1,3,5,3,3,2,5,6,4,5,5,3,6,0,0,0,3,UK,1,illegal
4414,2,2,3,2,3,2,1,2,1,1,1,1,2,2,2,4,5,7,7,3,5,4,5,4,5,3,2,7,0,0,0,6,Hungary,1,illegal
4598,5,5,5,4,4,5,2,5,2,5,1,5,4,3,2,5,7,6,5,3,6,3,6,2,6,2,5,8,0,0,0,5,India,0,legal
6691,6,6,5,6,6,5,5,5,6,4,5,5,5,5,5,3,6,4,6,4,5,6,7,2,4,2,4,9,0,0,0,2,India,0,legal
453,5,4,5,5,4,4,4,6,4,4,4,4,4,5,5,3,4,5,3,2,5,6,6,2,3,5,3,3,1,0,0,1,Sweden,1,illegal
5423,5,6,6,NA,4,5,5,5,5,2,5,4,4,4,5,3,3,3,6,6,5,6,7,2,4,3,4,8,1,0,0,5,USA,1,legal
4403,6,6,6,5,6,6,5,5,5,3,4,3,5,5,5,5,6,5,6,6,4,2,4,5,6,3,4,6,1,0,0,4,USA,1,legal
2748,2,3,2,2,NA,2,5,3,3,5,3,4,3,5,4,3,3,4,5,4,3,2,4,4,3,6,5,7,1,0,0,4,India,0,legal
1848,5,5,4,5,6,6,6,1,5,3,5,2,4,4,5,5,6,1,7,1,7,3,6,1,6,1,4,7,1,0,0,5,United Arab Emirates,0,legal
3836,3,4,3,3,3,4,NA,3,2,4,4,3,NA,3,NA,3,5,6,6,7,6,5,6,6,6,6,2,6,1,0,0,4,India,0,legal
4239,5,5,4,4,5,4,3,4,3,3,5,2,3,3,4,3,4,4,3,5,3,5,5,5,4,4,3,7,0,0,0,4,USA,1,legal
716,6,5,6,6,5,5,5,4,3,2,4,1,4,2,5,4,6,4,4,6,4,4,5,7,3,5,3,9,0,0,0,3,Canada,1,illegal
4713,5,5,5,3,5,5,4,2,2,3,5,2,4,3,4,2,1,4,3,7,6,6,5,1,4,2,3,7,0,0,0,4,USA,1,legal
6272,5,5,5,5,5,4,4,4,5,5,5,6,4,4,5,3,5,3,6,6,6,3,6,4,5,3,3,8,0,0,0,6,USA,1,legal
6648,5,4,6,5,5,6,4,5,3,3,4,5,2,3,5,3,5,4,7,2,6,5,6,2,5,6,3,7,0,0,0,1,USA,1,legal
7171,3,5,2,4,5,3,3,3,3,2,5,2,3,1,3,4,5,3,4,2,6,4,6,5,4,4,3,7,0,0,0,3,UK,1,illegal
7156,5,5,4,4,5,5,3,4,3,2,3,3,4,3,5,3,4,3,5,3,6,5,5,4,5,4,4,8,0,0,0,2,USA,1,legal
100,6,5,5,6,6,5,5,5,4,2,5,2,4,1,2,4,5,7,6,5,6,3,4,7,4,2,3,7,0,0,0,2,USA,1,legal
4829,6,6,6,6,6,6,6,2,6,6,6,6,5,6,5,2,2,5,7,6,3,6,7,1,2,3,4,7,0,0,0,4,USA,1,legal
3898,5,5,6,5,6,5,5,5,5,5,5,5,5,5,5,5,7,1,7,1,7,1,7,1,6,1,3,4,0,0,0,3,United Arab Emirates,0,legal
6651,6,4,6,5,6,4,3,1,3,1,4,1,2,2,2,5,1,6,7,2,6,6,2,3,7,4,4,6,0,0,0,2,USA,1,legal
4527,6,3,5,4,6,6,5,3,4,2,4,3,5,4,3,5,7,2,7,2,7,1,7,2,6,1,3,8,0,0,0,6,USA,1,legal
3597,5,6,5,5,5,4,4,4,5,4,2,3,3,4,3,2,5,5,5,6,4,2,6,6,3,4,2,8,0,0,0,4,USA,1,legal
5909,5,5,5,5,5,4,5,4,4,4,5,4,4,4,5,3,4,5,6,6,5,3,6,2,2,2,3,9,0,0,0,4,USA,1,legal
6082,5,5,4,5,6,5,4,2,5,1,5,3,4,5,3,4,6,1,6,3,6,2,7,5,4,1,3,3,0,0,0,1,USA,1,legal
6052,3,3,4,4,5,4,5,4,5,2,4,4,2,4,4,3,6,2,6,2,6,5,6,2,6,4,4,8,1,0,0,4,UK,1,illegal
3053,6,6,6,4,6,4,4,4,4,1,2,3,4,5,5,4,5,5,6,5,6,4,5,3,3,1,3,1,0,0,0,4,USA,1,legal
6298,5,5,5,5,5,5,5,5,3,1,5,4,4,5,5,4,3,1,7,1,7,5,7,4,6,1,4,10,0,0,0,3,USA,1,legal
1895,6,4,5,5,4,4,3,4,3,3,5,4,5,3,4,3,2,2,5,3,6,4,4,1,3,3,2,8,0,0,0,6,Canada,1,illegal
343,5,2,4,5,5,3,5,4,4,5,5,5,3,5,3,3,3,2,6,2,4,4,4,3,6,3,4,8,0,0,0,4,Sweden,1,illegal
3140,5,3,4,2,5,3,4,4,4,4,5,2,3,3,3,4,4,5,5,4,6,6,5,1,4,1,3,7,0,0,0,5,USA,1,legal
5325,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,3,4,2,5,3,5,5,6,4,5,4,2,4,0,0,0,4,USA,1,legal
3875,6,5,6,6,5,5,5,5,5,4,4,5,6,3,5,1,5,4,6,3,7,5,6,5,6,2,3,8,0,0,0,3,Canada,1,illegal
133,4,3,3,3,3,1,2,3,3,3,2,3,3,2,2,4,6,6,5,4,5,6,4,5,5,2,3,9,0,0,0,1,UK,1,illegal
6214,5,5,1,3,5,2,2,3,1,2,1,5,2,5,4,4,1,5,7,5,5,5,7,1,5,4,3,7,0,0,0,2,USA,1,legal
4606,5,4,5,3,5,5,2,3,5,4,5,5,5,2,5,5,6,6,6,5,7,5,2,5,6,3,3,8,0,0,0,4,India,0,legal
2196,3,4,6,3,4,6,6,6,5,NA,2,4,2,4,5,3,5,2,7,3,6,7,6,5,7,7,4,6,0,0,0,4,Canada,1,illegal
5701,4,5,4,5,5,5,4,3,4,1,4,4,4,6,5,4,5,4,7,2,6,3,5,1,6,4,NA,8,0,0,0,1,USA,1,legal
2945,5,4,5,4,4,4,6,2,6,2,6,2,4,3,3,4,7,6,6,3,7,1,3,7,1,5,3,6,1,0,0,3,Hungary,1,illegal
5286,6,6,6,5,6,5,6,5,5,4,5,4,6,4,3,4,6,3,5,1,6,1,7,5,5,2,4,8,1,0,0,5,USA,1,legal
5444,6,5,6,3,6,6,5,6,4,1,4,4,2,4,5,4,6,3,4,1,7,1,6,5,7,4,4,8,1,0,0,5,USA,1,legal
6660,6,5,6,5,5,5,3,4,4,2,4,5,4,4,5,5,5,5,5,3,6,5,6,3,4,4,5,10,1,0,0,4,India,0,legal
2746,3,3,2,1,3,5,5,1,2,6,2,3,1,2,3,3,7,5,7,3,1,2,3,5,4,3,4,8,1,0,0,7,India,0,legal
1784,6,5,5,4,5,5,4,3,3,2,3,4,4,5,4,3,5,2,5,5,4,5,5,3,5,6,4,8,1,0,0,4,Canada,1,illegal
2461,3,4,2,5,5,3,5,3,4,5,3,5,5,5,3,4,5,6,5,5,4,5,6,6,5,5,5,8,0,0,0,4,India,0,legal
4018,4,4,5,6,6,4,4,3,4,2,5,5,4,4,4,4,4,1,6,2,5,6,4,1,7,5,3,8,0,0,0,6,USA,1,legal
5774,5,4,4,2,5,3,3,1,1,5,2,3,6,5,3,4,5,4,4,2,6,5,5,4,4,4,2,8,0,0,0,4,USA,1,legal
6923,5,6,5,5,4,3,4,5,5,4,4,3,2,3,2,2,5,3,4,6,6,3,6,2,3,3,3,5,0,0,0,4,USA,1,legal
6922,2,2,1,2,2,1,2,3,3,4,2,4,3,3,2,5,7,1,7,3,7,1,7,1,7,1,2,7,0,0,0,4,Hungary,1,illegal
5682,3,4,3,3,5,5,5,3,4,3,4,5,5,3,3,4,2,6,2,1,6,4,2,6,5,1,4,8,0,0,0,4,UK,1,illegal
5262,5,5,5,4,6,5,5,5,5,2,5,4,2,3,5,4,2,2,6,2,5,6,6,2,6,5,3,5,0,0,0,4,USA,1,legal
3441,6,6,6,5,6,5,2,2,4,1,4,4,3,2,3,4,3,4,6,1,7,3,6,3,7,1,4,10,0,0,0,2,USA,1,legal
1857,5,5,3,5,5,5,2,6,2,1,5,3,5,6,4,5,6,2,4,1,7,2,7,5,7,2,3,8,0,0,0,4,United Arab Emirates,0,legal
3903,5,5,5,5,5,5,4,5,5,3,3,3,4,4,5,4,7,6,7,5,6,3,7,6,5,1,1,1,0,0,0,4,United Arab Emirates,0,legal
234,3,3,3,3,4,3,3,3,2,3,3,1,1,2,3,3,1,5,4,1,3,5,4,2,6,3,4,7,0,0,0,3,Sweden,1,illegal
231,6,5,6,6,5,5,4,4,4,4,4,6,4,6,4,3,1,4,4,6,5,7,6,3,3,2,2,8,0,0,0,7,USA,1,legal
2849,6,6,5,4,6,6,6,5,5,3,4,4,3,4,2,3,6,2,4,5,7,3,6,4,3,1,3,4,0,0,0,2,USA,1,legal
5623,5,5,5,5,5,3,5,5,4,5,4,3,5,5,5,2,5,5,5,6,5,3,5,2,1,1,3,3,0,0,0,4,USA,1,legal
4369,6,6,3,2,5,6,5,5,6,1,4,3,5,4,5,3,5,3,2,5,4,1,6,5,4,7,3,8,0,0,0,2,USA,1,legal
1879,5,4,5,4,6,5,5,3,3,4,5,4,4,5,5,4,5,3,6,5,3,6,6,2,5,3,1,4,0,0,0,4,United Arab Emirates,0,legal
6921,2,3,2,4,6,3,3,3,5,4,5,3,3,5,4,4,5,3,4,4,7,4,6,5,2,4,4,8,0,0,0,4,New Zealand,1,illegal
4064,6,5,6,4,6,5,5,4,5,1,4,4,4,2,6,3,5,3,5,2,7,4,4,3,5,2,4,8,0,0,0,6,USA,1,legal
2311,4,2,5,5,6,4,5,3,5,3,5,3,3,2,3,4,6,6,6,2,6,4,3,6,6,2,3,7,0,0,0,3,Chile,1,illegal
986,4,5,5,5,5,4,5,5,4,4,4,4,5,4,4,4,6,5,4,4,6,4,7,5,3,3,4,7,1,0,0,6,Poland,1,NA
6586,3,3,4,2,2,3,3,4,2,4,3,3,3,3,3,4,7,6,2,1,5,2,6,2,6,3,4,6,1,0,0,6,Poland,1,illegal
2685,2,3,5,3,4,3,NA,3,2,4,5,4,4,4,3,4,4,3,4,5,4,3,2,4,5,4,4,8,1,0,0,3,Hungary,1,illegal
580,5,4,5,6,6,5,1,1,5,1,4,5,4,5,5,4,3,6,6,4,7,5,4,1,7,1,3,7,0,0,0,1,Sweden,1,illegal
7109,6,5,6,3,5,6,5,4,4,1,3,3,1,2,3,4,7,4,7,3,7,1,7,2,6,3,3,6,1,0,0,4,Germany,1,illegal
7020,1,1,1,6,6,6,1,1,1,1,1,1,1,1,1,1,7,1,3,1,7,5,5,1,7,2,4,8,0,0,0,4,Hungary,1,illegal
7228,6,6,6,4,6,4,4,4,5,3,5,3,3,5,3,4,5,3,5,5,5,3,6,3,5,2,2,6,1,0,0,3,Germany,1,illegal
3652,5,5,5,5,5,5,5,2,5,1,4,3,3,2,3,3,3,3,5,5,6,2,6,3,6,3,3,7,1,0,0,1,Turkey,0,illegal
10,2,1,4,2,4,5,1,1,1,1,3,3,1,1,2,1,1,5,4,6,6,7,3,6,7,2,3,6,0,0,0,NA,Hungary,1,illegal
5898,6,3,6,6,6,6,1,1,1,1,6,3,6,6,4,3,1,3,7,2,7,7,5,5,6,2,3,7,0,0,0,5,The Netherlands,1,illegal
814,4,4,5,2,5,6,4,1,5,1,2,4,6,4,5,3,6,4,6,3,6,5,7,2,4,4,4,7,0,0,0,6,The Netherlands,1,illegal
4223,5,4,5,5,5,3,5,4,3,2,5,4,2,2,4,4,5,6,2,5,4,3,5,5,3,4,3,7,0,0,0,3,Poland,1,illegal
5913,6,6,6,6,6,6,6,6,6,6,6,6,4,6,6,4,6,4,6,4,6,5,7,2,6,1,3,7,0,0,0,6,The Netherlands,1,illegal
7212,6,6,6,6,5,6,2,2,4,1,3,2,3,3,5,3,1,2,6,3,6,4,6,1,4,5,3,8,0,0,0,3,Germany,1,illegal
1402,4,4,3,4,4,4,4,5,5,3,3,4,5,4,3,3,4,5,6,5,5,4,5,2,3,3,4,8,0,0,0,6,Portugal,1,illegal
3675,6,6,6,6,6,6,6,6,6,3,5,5,4,6,5,4,4,5,6,4,7,6,5,1,6,7,2,6,1,0,0,3,China,0,legal
5398,6,4,5,5,6,5,3,3,3,2,4,4,1,1,5,4,6,1,5,1,6,5,5,3,5,3,4,6,0,0,0,4,China,0,legal
7260,3,2,2,3,3,3,2,1,2,2,2,1,3,1,4,3,5,3,6,3,7,4,5,1,4,2,3,4,1,0,0,2,China,0,legal
5476,6,6,6,5,5,4,5,1,4,1,4,3,5,4,5,3,5,1,3,1,5,5,6,6,7,2,3,10,1,0,0,2,China,0,legal
5515,6,6,6,6,6,5,5,6,5,1,5,6,4,5,5,4,7,1,7,6,7,5,7,2,3,2,2,5,1,0,0,4,China,0,legal
1260,5,4,5,3,3,4,4,5,4,2,3,4,3,3,3,5,2,1,5,5,2,5,7,5,1,3,4,7,0,0,0,4,China,0,legal
1022,5,3,5,2,4,5,4,2,3,2,4,2,4,2,5,4,5,5,6,5,3,6,6,2,5,6,4,8,0,0,0,4,China,0,legal
5855,6,6,6,5,6,6,5,4,6,2,4,6,6,6,6,2,5,4,6,5,5,6,6,1,3,1,3,7,0,0,0,4,Czech Republic,1,illegal
4559,3,6,5,6,4,5,6,5,6,6,2,4,4,4,5,5,5,1,7,2,5,4,7,2,6,2,3,8,1,1,0,4,Poland,1,illegal
6977,3,3,4,6,6,6,2,1,2,1,2,2,1,1,1,2,1,2,4,3,5,7,5,6,5,3,4,8,1,1,0,5,Poland,1,illegal
2758,4,6,5,5,5,5,4,4,4,2,6,5,4,3,3,2,5,6,7,5,4,7,5,2,5,6,4,7,1,1,0,5,Poland,1,illegal
3243,4,5,5,4,4,5,4,5,5,3,4,2,5,5,4,3,6,3,4,5,4,1,4,2,4,2,4,6,1,1,0,3,Poland,1,illegal
3920,4,4,6,4,5,5,4,6,6,3,6,4,4,5,6,4,4,3,6,5,6,7,5,5,7,5,4,6,1,1,0,3,Poland,1,NA
3764,4,6,5,5,6,6,4,4,5,4,5,1,4,2,6,3,6,7,4,7,5,2,4,5,7,5,4,7,0,1,0,2,Poland,1,illegal
2563,4,3,4,4,2,4,2,4,4,4,3,2,2,3,5,4,6,3,6,4,5,5,4,3,5,5,3,5,0,0,0,4,Poland,1,illegal
4068,5,2,5,5,4,5,5,4,5,2,5,4,4,4,4,2,5,6,2,6,2,3,4,4,2,3,4,8,0,0,0,4,Poland,1,illegal
4496,3,3,4,4,4,5,3,2,4,3,3,3,2,2,3,4,6,4,5,5,6,5,6,5,5,3,4,7,1,0,0,3,Poland,1,illegal
2591,4,5,4,5,5,5,4,5,5,4,5,5,4,5,5,4,6,2,6,1,6,6,6,1,6,1,4,8,1,1,0,5,Poland,1,illegal
5305,3,3,4,4,4,3,3,3,4,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,4,3,8,0,1,0,3,Poland,1,illegal
3593,4,6,5,5,4,3,5,6,6,4,4,4,2,4,4,2,2,6,5,4,2,3,5,2,4,2,4,10,0,0,0,2,Poland,1,illegal
3868,2,4,5,5,5,4,5,4,4,5,5,5,5,4,5,5,3,6,5,5,3,6,1,5,5,5,3,8,1,0,0,4,Hungary,1,illegal
1990,6,5,6,4,6,4,4,3,4,3,3,3,5,5,5,3,3,4,5,2,5,5,4,3,6,5,4,7,1,1,0,3,Germany,1,illegal
2359,5,5,3,5,3,4,5,5,5,2,5,2,5,2,5,4,6,6,5,6,6,2,6,6,2,2,3,5,1,1,0,3,The Netherlands,1,illegal
4121,5,6,5,4,6,6,5,5,5,1,4,4,6,5,6,3,5,6,3,3,5,6,5,7,6,3,3,8,1,1,0,6,Poland,1,illegal
5115,6,1,4,1,1,3,2,2,1,1,4,4,3,4,6,5,7,5,7,7,5,1,6,1,3,4,3,10,1,1,0,5,The Netherlands,1,illegal
5484,6,6,6,5,6,5,5,5,NA,5,4,6,4,6,5,2,6,2,6,7,6,7,7,5,7,6,2,5,1,1,0,3,The Netherlands,1,illegal
3320,3,5,6,5,4,4,5,5,5,4,4,5,5,4,4,3,6,2,7,2,6,5,6,1,6,2,4,7,1,1,0,2,Poland,1,illegal
1922,6,6,6,6,6,6,6,5,6,2,5,6,6,6,6,1,2,3,6,6,6,6,6,1,4,4,3,7,1,1,0,4,Germany,1,illegal
2144,6,5,5,5,5,5,5,4,5,2,2,3,4,6,5,3,6,3,5,1,7,6,6,2,5,2,3,4,1,1,0,4,Germany,1,illegal
6469,6,6,6,5,6,4,4,5,4,6,4,4,5,4,5,4,6,4,6,5,6,5,6,4,6,3,4,10,1,1,0,5,The Netherlands,1,illegal
6503,6,5,5,4,5,5,5,5,5,3,4,4,2,3,2,4,3,5,6,6,6,5,7,4,5,4,4,7,1,1,0,4,The Netherlands,1,illegal
2686,2,3,4,5,3,4,5,3,4,3,4,3,3,4,4,4,4,3,5,6,6,5,2,3,4,5,4,7,1,1,0,2,Hungary,1,illegal
3295,4,5,5,6,5,5,1,1,4,1,4,4,5,4,4,4,1,1,7,2,6,5,7,1,6,1,3,6,1,1,0,4,Poland,1,illegal
3391,4,5,4,5,6,6,5,4,5,2,5,5,2,2,4,2,4,5,7,6,7,5,6,3,1,1,4,10,1,1,0,4,Poland,1,illegal
7110,6,6,6,5,6,5,5,5,5,3,4,4,4,6,5,4,5,3,5,4,4,2,6,4,5,3,4,8,1,1,0,1,Germany,1,illegal
7168,6,6,5,6,6,6,6,1,6,3,6,3,6,3,3,3,6,5,7,1,6,1,6,1,6,1,3,8,1,1,0,4,Germany,1,illegal
7243,6,5,5,3,5,5,5,4,4,2,4,2,3,3,5,3,5,4,4,3,5,3,6,4,3,2,4,9,1,1,0,3,Germany,1,illegal
7256,6,6,6,5,6,5,5,5,5,4,4,5,4,3,6,4,3,4,6,3,5,5,6,2,3,1,3,3,1,1,0,1,Germany,1,illegal
4619,6,5,6,5,5,5,5,2,5,2,6,5,5,5,5,4,6,7,7,3,6,5,5,1,6,1,2,2,1,1,0,4,Brazil,0,illegal
2288,6,6,6,4,6,5,5,3,4,4,6,4,5,5,6,4,6,1,7,3,5,2,7,1,2,1,4,7,1,1,0,4,Brazil,0,illegal
2362,6,4,6,6,6,5,3,5,3,5,4,5,3,4,6,4,5,6,5,3,7,3,5,2,5,1,4,9,1,1,0,3,Brazil,0,illegal
598,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,2,3,3,3,4,3,5,5,5,4,4,3,7,0,1,0,4,The Netherlands,1,illegal
2341,5,6,6,4,4,5,5,3,4,3,4,3,3,2,3,4,5,6,7,3,6,5,6,1,6,3,3,4,0,1,0,4,The Netherlands,1,illegal
851,4,2,3,5,6,6,4,2,4,2,4,5,3,3,5,4,7,6,5,3,6,4,6,6,3,2,3,2,0,1,0,4,Poland,1,NA
1457,5,5,5,5,5,4,5,4,5,4,5,5,4,5,1,3,5,3,3,5,5,2,5,5,3,2,3,7,0,1,0,2,Turkey,0,illegal
713,4,3,6,4,6,6,5,5,4,3,4,6,3,4,5,2,4,5,NA,5,6,NA,5,4,5,4,4,7,0,1,0,4,The Netherlands,1,illegal
1880,5,5,5,5,4,6,5,2,4,1,3,4,3,4,5,5,5,5,6,5,7,4,5,2,3,4,4,8,0,1,0,5,The Netherlands,1,illegal
2863,5,5,5,5,5,4,4,4,5,4,4,5,3,5,4,4,6,4,5,1,6,2,6,3,5,1,3,6,0,1,0,2,Hungary,1,illegal
4761,6,5,5,6,6,5,5,4,4,5,6,4,4,5,4,2,5,1,3,2,2,6,5,6,3,5,4,9,0,1,0,5,Belgium,1,illegal
4987,6,6,6,6,6,6,5,5,5,5,5,5,5,5,6,3,6,3,6,5,5,6,6,2,6,2,2,1,0,1,0,6,The Netherlands,1,illegal
5038,6,6,6,6,6,4,5,3,5,3,5,4,4,5,6,3,5,4,5,5,4,4,5,2,6,5,3,7,0,1,0,2,The Netherlands,1,illegal
5111,6,5,2,4,6,4,4,2,4,2,4,4,4,4,3,5,3,2,6,1,5,4,7,1,6,4,4,9,0,1,0,3,The Netherlands,1,illegal
5182,6,6,6,5,6,6,6,1,5,2,6,5,3,5,4,4,3,1,7,1,7,5,6,1,7,2,4,8,0,1,0,4,The Netherlands,1,illegal
5486,6,5,5,5,5,3,3,6,6,1,3,2,5,6,6,1,3,5,7,7,3,5,7,3,2,7,4,9,0,1,0,3,The Netherlands,1,illegal
5748,6,6,6,5,6,5,5,3,5,3,6,4,4,6,5,5,7,3,6,5,6,1,7,3,4,1,3,6,0,1,0,4,The Netherlands,1,illegal
5886,6,5,6,6,6,6,6,3,6,1,6,6,4,4,5,4,6,6,7,7,5,4,7,2,4,7,3,7,0,1,0,5,The Netherlands,1,illegal
6445,6,6,6,6,5,5,4,5,4,3,5,5,6,5,5,3,5,4,7,4,5,5,6,2,6,6,2,7,0,1,0,4,Hungary,1,illegal
6598,6,4,6,6,5,5,4,3,3,4,4,5,5,5,6,3,3,5,6,2,5,7,5,5,6,6,3,7,0,1,0,4,Hungary,1,illegal
398,4,5,5,4,4,5,4,6,5,4,4,3,4,3,5,4,5,5,3,2,5,5,5,3,6,4,4,8,0,1,0,4,Poland,1,illegal
6326,6,5,6,5,5,3,4,5,4,3,5,4,4,5,6,3,2,1,7,5,7,7,7,3,7,3,4,6,0,1,0,5,The Netherlands,1,illegal
6558,6,4,5,NA,5,5,4,4,3,3,2,4,2,4,5,2,6,3,7,1,7,7,3,NA,7,2,4,8,0,1,0,4,The Netherlands,1,illegal
